Date,DJI,^FTSE,^GSPC,^N225
2004-02-13,10627.799805,4412.0,1145.810059,10557.69043
2004-02-16,10627.799805,4408.100098,1145.810059,10548.719727
2004-02-17,10714.900391,4461.5,1156.98999,10701.129883
2004-02-18,10672.0,4442.899902,1151.819946,10676.80957
2004-02-19,10664.700195,4515.600098,1147.060059,10753.799805
2004-02-20,10619.0,4515.0,1144.109985,10720.69043
2004-02-23,10609.599609,4524.299805,1140.98999,10868.959961
2004-02-24,10566.400391,4496.799805,1139.089966,10644.129883
2004-02-25,10601.599609,4507.600098,1143.670044,10658.730469
2004-02-26,10580.099609,4515.899902,1144.910034,10815.290039
2004-02-27,10583.900391,4492.200195,1144.939941,11041.919922
2004-03-01,10678.099609,4537.0,1155.969971,11271.120117
2004-03-02,10591.5,4540.100098,1149.099976,11361.509766
2004-03-03,10593.099609,4525.100098,1151.030029,11351.919922
2004-03-04,10588.0,4559.100098,1154.869995,11401.790039
2004-03-05,10595.5,4547.100098,1156.859985,11537.290039
2004-03-08,10529.5,4553.799805,1147.199951,11502.860352
2004-03-09,10457.0,4542.0,1140.579956,11532.040039
2004-03-10,10296.900391,4545.299805,1123.890015,11433.240234
2004-03-11,10128.400391,4445.200195,1106.780029,11297.040039
2004-03-12,10240.099609,4467.399902,1120.569946,11162.75
2004-03-15,10102.900391,4412.899902,1104.48999,11317.900391
2004-03-16,10184.700195,4428.899902,1110.699951,11242.290039
2004-03-17,10300.299805,4456.799805,1123.75,11436.860352
2004-03-18,10295.799805,4397.899902,1122.319946,11484.280273
2004-03-19,10186.599609,4417.700195,1109.780029,11418.509766
2004-03-22,10064.799805,4333.799805,1095.400024,11318.509766
2004-03-23,10063.599609,4318.5,1093.949951,11281.089844
2004-03-24,10048.200195,4309.5,1091.329956,11364.990234
2004-03-25,10218.799805,4373.600098,1109.189941,11530.910156
2004-03-26,10213.0,4357.5,1108.060059,11770.650391
2004-03-29,10329.599609,4406.700195,1122.469971,11718.240234
2004-03-30,10329.599609,4412.799805,1127.0,11693.679688
2004-03-31,10357.700195,4385.700195,1126.209961,11715.389648
2004-04-01,10373.299805,4410.700195,1132.170044,11683.419922
2004-04-02,10470.599609,4465.600098,1141.810059,11815.950195
2004-04-05,10558.400391,4480.700195,1150.569946,11958.320313
2004-04-06,10570.799805,4472.799805,1148.160034,12079.700195
2004-04-07,10480.200195,4468.700195,1140.530029,12019.620117
2004-04-08,10442.0,4489.700195,1139.319946,12092.589844
2004-04-09,10442.0,4489.700195,1139.319946,11897.509766
2004-04-12,10515.599609,4489.700195,1145.199951,12042.700195
2004-04-13,10381.299805,4515.799805,1129.439941,12127.820313
2004-04-14,10378.0,4485.399902,1128.170044,12098.179688
2004-04-15,10397.5,4505.5,1128.839966,11800.400391
2004-04-16,10452.0,4537.299805,1134.609985,11824.55957
2004-04-19,10437.799805,4546.200195,1135.819946,11764.209961
2004-04-20,10314.5,4569.0,1118.150024,11952.259766
2004-04-21,10317.299805,4539.899902,1124.089966,11944.299805
2004-04-22,10461.200195,4571.799805,1139.930054,11980.099609
2004-04-23,10472.799805,4570.0,1140.599976,12120.660156
2004-04-26,10444.700195,4571.899902,1135.530029,12163.889648
2004-04-27,10478.200195,4575.700195,1138.109985,12044.879883
2004-04-28,10342.599609,4524.5,1122.410034,12004.290039
2004-04-29,10272.299805,4519.5,1113.890015,12004.290039
2004-04-30,10225.599609,4489.700195,1107.300049,11761.790039
2004-05-03,10314.0,4489.700195,1117.48999,11761.790039
2004-05-04,10317.200195,4547.200195,1119.550049,11761.790039
2004-05-05,10311.0,4569.5,1121.530029,11761.790039
2004-05-06,10241.299805,4516.200195,1113.98999,11571.339844
2004-05-07,10117.299805,4498.399902,1098.699951,11438.820313
2004-05-10,9990.019531,4395.200195,1087.119995,10884.700195
2004-05-11,10019.5,4454.700195,1095.449951,10907.179688
2004-05-12,10045.200195,4412.899902,1097.280029,11153.580078
2004-05-13,10010.700195,4453.799805,1096.439941,10825.099609
2004-05-14,10012.900391,4441.799805,1095.699951,10849.629883
2004-05-17,9906.910156,4403.0,1084.099976,10505.049805
2004-05-18,9968.509766,4414.399902,1091.48999,10711.089844
2004-05-19,9937.709961,4471.799805,1088.680054,10967.740234
2004-05-20,9937.639648,4428.700195,1089.189941,10862.040039
2004-05-21,9966.740234,4431.399902,1093.560059,11070.25
2004-05-24,9958.429688,4428.899902,1095.410034,11101.639648
2004-05-25,10117.599609,4418.0,1113.050049,10962.929688
2004-05-26,10109.900391,4438.299805,1114.939941,11152.089844
2004-05-27,10205.200195,4453.600098,1121.280029,11166.030273
2004-05-28,10188.5,4430.700195,1120.680054,11309.570313
2004-05-31,10188.5,4430.700195,1120.680054,11236.370117
2004-06-01,10202.700195,4422.700195,1121.199951,11296.759766
2004-06-02,10263.0,4422.799805,1124.98999,11242.339844
2004-06-03,10195.900391,4435.399902,1116.640015,11027.049805
2004-06-04,10242.799805,4454.5,1122.5,11128.049805
2004-06-07,10391.099609,4491.600098,1140.420044,11439.919922
2004-06-08,10432.5,4504.799805,1142.180054,11521.929688
2004-06-09,10368.400391,4489.5,1131.329956,11449.740234
2004-06-10,10410.099609,4486.100098,1136.469971,11575.969727
2004-06-11,10410.099609,4484.0,1136.469971,11526.820313
2004-06-14,10334.700195,4433.200195,1125.290039,11491.660156
2004-06-15,10380.400391,4458.600098,1132.01001,11387.700195
2004-06-16,10379.599609,4491.100098,1133.560059,11641.719727
2004-06-17,10377.5,4493.299805,1132.050049,11607.900391
2004-06-18,10416.400391,4505.799805,1135.02002,11382.080078
2004-06-21,10371.5,4502.200195,1130.300049,11600.160156
2004-06-22,10395.099609,4468.5,1134.410034,11581.269531
2004-06-23,10479.599609,4486.700195,1144.060059,11580.55957
2004-06-24,10443.799805,4503.200195,1140.650024,11744.150391
2004-06-25,10371.799805,4494.100098,1134.430054,11780.400391
2004-06-28,10357.099609,4518.700195,1133.349976,11884.05957
2004-06-29,10413.400391,4512.399902,1136.199951,11860.80957
2004-06-30,10435.5,4464.100098,1140.839966,11858.870117
2004-07-01,10334.200195,4424.700195,1128.939941,11896.009766
2004-07-02,10282.799805,4407.399902,1125.380005,11721.490234
2004-07-05,10282.799805,4403.299805,1125.380005,11541.709961
2004-07-06,10219.299805,4370.700195,1116.209961,11475.269531
2004-07-07,10240.299805,4358.399902,1118.329956,11384.860352
2004-07-08,10171.599609,4381.100098,1109.109985,11322.230469
2004-07-09,10213.200195,4393.200195,1112.810059,11423.530273
2004-07-12,10238.200195,4360.0,1114.349976,11582.280273
2004-07-13,10247.599609,4357.700195,1115.140015,11608.620117
2004-07-14,10208.799805,4372.600098,1111.469971,11356.650391
2004-07-15,10163.200195,4340.700195,1106.689941,11409.139648
2004-07-16,10139.799805,4339.200195,1101.390015,11436.0
2004-07-19,10094.099609,4321.100098,1100.900024,11436.0
2004-07-20,10149.099609,4339.399902,1108.670044,11258.370117
2004-07-21,10046.099609,4377.299805,1093.880005,11433.860352
2004-07-22,10050.299805,4306.299805,1096.839966,11285.040039
2004-07-23,9962.219727,4326.299805,1086.199951,11187.330078
2004-07-26,9961.919922,4287.0,1084.069946,11159.549805
2004-07-27,10085.099609,4324.899902,1094.829956,11031.540039
2004-07-28,10117.099609,4356.299805,1095.420044,11204.370117
2004-07-29,10129.200195,4418.700195,1100.430054,11116.839844
2004-07-30,10139.700195,4413.100098,1101.719971,11325.780273
2004-08-02,10179.200195,4415.700195,1106.619995,11222.240234
2004-08-03,10120.200195,4429.700195,1099.689941,11140.570313
2004-08-04,10126.5,4408.100098,1098.630005,11010.019531
2004-08-05,9963.030273,4413.399902,1080.699951,11060.889648
2004-08-06,9815.330078,4337.899902,1063.969971,10972.570313
2004-08-09,9814.660156,4314.399902,1065.219971,10908.700195
2004-08-10,9944.669922,4350.899902,1079.040039,10953.549805
2004-08-11,9938.320313,4312.200195,1075.790039,11049.459961
2004-08-12,9814.589844,4328.100098,1063.22998,11028.070313
2004-08-13,9825.349609,4301.5,1064.800049,10757.200195
2004-08-16,9954.549805,4350.200195,1079.339966,10687.80957
2004-08-17,9972.830078,4358.700195,1081.709961,10725.969727
2004-08-18,10083.200195,4355.299805,1095.170044,10774.259766
2004-08-19,10040.799805,4362.600098,1091.22998,10903.530273
2004-08-20,10110.099609,4369.200195,1098.349976,10889.139648
2004-08-23,10073.0,4405.299805,1095.680054,10960.969727
2004-08-24,10098.599609,4407.5,1096.189941,10985.330078
2004-08-25,10181.700195,4411.600098,1104.959961,11130.019531
2004-08-26,10173.400391,4453.899902,1105.089966,11129.330078
2004-08-27,10195.0,4490.100098,1107.77002,11209.589844
2004-08-30,10122.5,4490.100098,1099.150024,11184.530273
2004-08-31,10173.900391,4459.299805,1104.23999,11081.790039
2004-09-01,10168.5,4502.100098,1105.910034,11127.349609
2004-09-02,10290.299805,4518.600098,1118.310059,11152.75
2004-09-03,10260.200195,4550.799805,1113.630005,11022.490234
2004-09-06,10260.200195,4563.799805,1113.630005,11244.370117
2004-09-07,10260.200195,4565.600098,1121.300049,11298.94043
2004-09-08,10313.400391,4558.399902,1116.27002,11279.19043
2004-09-09,10289.099609,4538.0,1118.380005,11170.959961
2004-09-10,10313.099609,4545.0,1123.920044,11083.230469
2004-09-13,10314.799805,4558.5,1125.819946,11253.110352
2004-09-14,10318.200195,4545.600098,1128.329956,11295.580078
2004-09-15,10231.400391,4548.5,1120.369995,11158.580078
2004-09-16,10244.5,4556.5,1123.5,11139.360352
2004-09-17,10284.5,4591.0,1128.550049,11082.490234
2004-09-20,10204.900391,4579.5,1122.199951,11082.490234
2004-09-21,10244.900391,4608.399902,1129.300049,11080.870117
2004-09-22,10109.200195,4592.299805,1113.560059,11019.410156
2004-09-23,10038.900391,4568.299805,1108.359985,11019.410156
2004-09-24,10047.200195,4578.100098,1110.109985,10895.160156
2004-09-27,9988.540039,4541.200195,1103.52002,10859.320313
2004-09-28,10077.400391,4567.299805,1110.060059,10815.570313
2004-09-29,10136.200195,4588.100098,1114.800049,10786.099609
2004-09-30,10080.299805,4570.799805,1114.579956,10823.570313
2004-10-01,10192.700195,4659.700195,1131.5,10985.169922
2004-10-04,10216.5,4681.799805,1135.170044,11279.629883
2004-10-05,10177.700195,4707.100098,1134.47998,11281.830078
2004-10-06,10239.900391,4706.299805,1142.050049,11385.379883
2004-10-07,10125.400391,4698.700195,1130.650024,11354.589844
2004-10-08,10055.200195,4698.899902,1122.140015,11349.349609
2004-10-11,10082.0,4685.5,1124.390015,11349.349609
2004-10-12,10077.200195,4647.899902,1121.839966,11201.80957
2004-10-13,10002.299805,4634.799805,1113.650024,11195.990234
2004-10-14,9894.450195,4629.399902,1103.290039,11034.290039
2004-10-15,9933.379883,4622.700195,1108.199951,10982.950195
2004-10-18,9956.320313,4626.600098,1114.02002,10965.620117
2004-10-19,9897.620117,4655.200195,1103.22998,11064.860352
2004-10-20,9886.929688,4616.399902,1103.660034,10882.179688
2004-10-21,9865.759766,4617.399902,1106.48999,10789.230469
2004-10-22,9757.80957,4615.399902,1095.73999,10857.129883
2004-10-25,9749.990234,4564.600098,1094.800049,10659.150391
2004-10-26,9888.480469,4583.399902,1111.089966,10672.459961
2004-10-27,10002.0,4630.100098,1125.400024,10691.950195
2004-10-28,10004.5,4642.799805,1127.439941,10853.120117
2004-10-29,10027.5,4624.200195,1130.199951,10771.419922
2004-11-01,10054.400391,4673.799805,1130.51001,10734.709961
2004-11-02,10035.700195,4693.200195,1130.560059,10887.80957
2004-11-03,10137.0,4718.5,1143.199951,10887.80957
2004-11-04,10314.799805,4728.299805,1161.670044,10946.269531
2004-11-05,10387.5,4739.799805,1166.170044,11061.769531
2004-11-08,10391.299805,4716.600098,1164.890015,10983.830078
2004-11-09,10386.400391,4717.700195,1164.079956,10964.870117
2004-11-10,10385.5,4734.5,1162.910034,10994.959961
2004-11-11,10469.799805,4776.899902,1173.47998,10846.919922
2004-11-12,10539.0,4793.899902,1184.170044,11019.980469
2004-11-15,10550.200195,4803.100098,1183.810059,11227.570313
2004-11-16,10487.700195,4770.399902,1175.430054,11161.75
2004-11-17,10549.599609,4795.899902,1181.939941,11131.290039
2004-11-18,10572.5,4805.299805,1183.550049,11082.419922
2004-11-19,10456.900391,4760.799805,1170.339966,11082.839844
2004-11-22,10489.400391,4733.100098,1177.23999,10849.389648
2004-11-23,10492.599609,4742.399902,1176.939941,10849.389648
2004-11-24,10520.299805,4719.399902,1181.76001,10872.330078
2004-11-25,10520.299805,4753.399902,1181.76001,10900.339844
2004-11-26,10522.200195,4741.600098,1182.650024,10833.75
2004-11-29,10475.900391,4749.799805,1178.569946,10977.889648
2004-11-30,10428.0,4703.200195,1173.819946,10899.25
2004-12-01,10590.200195,4735.700195,1191.369995,10784.25
2004-12-02,10585.099609,4751.200195,1190.329956,10973.070313
2004-12-03,10592.200195,4747.899902,1191.170044,11074.889648
2004-12-06,10547.099609,4722.799805,1190.25,10981.959961
2004-12-07,10440.599609,4728.700195,1177.069946,10873.629883
2004-12-08,10494.200195,4703.899902,1182.810059,10941.370117
2004-12-09,10552.799805,4688.399902,1189.23999,10776.629883
2004-12-10,10543.200195,4694.0,1188.0,10756.799805
2004-12-13,10638.299805,4736.799805,1198.680054,10789.25
2004-12-14,10676.5,4722.799805,1203.380005,10915.580078
2004-12-15,10691.5,4728.200195,1205.719971,10956.459961
2004-12-16,10705.599609,4735.200195,1203.209961,10924.370117
2004-12-17,10649.900391,4696.799805,1194.199951,11078.320313
2004-12-20,10661.599609,4731.100098,1194.650024,11103.419922
2004-12-21,10759.400391,4733.0,1205.449951,11125.919922
2004-12-22,10815.900391,4777.399902,1209.569946,11209.44043
2004-12-23,10827.099609,4787.700195,1210.130005,11209.44043
2004-12-24,10827.099609,4798.100098,1210.130005,11365.480469
2004-12-27,10776.099609,4798.100098,1204.920044,11362.349609
2004-12-28,10854.5,4798.100098,1213.540039,11424.129883
2004-12-29,10829.200195,4819.799805,1213.449951,11381.55957
2004-12-30,10800.299805,4820.100098,1213.550049,11488.759766
2004-12-31,10783.0,4814.299805,1211.920044,11488.759766
2005-01-03,10729.400391,4814.299805,1202.079956,11488.759766
2005-01-04,10630.799805,4847.0,1188.050049,11517.75
2005-01-05,10597.799805,4806.0,1183.73999,11437.519531
2005-01-06,10622.900391,4824.299805,1187.890015,11492.259766
2005-01-07,10604.0,4854.100098,1186.189941,11433.240234
2005-01-10,10621.0,4840.700195,1190.25,11433.240234
2005-01-11,10556.200195,4818.700195,1182.98999,11539.990234
2005-01-12,10617.799805,4783.600098,1187.699951,11453.389648
2005-01-13,10505.799805,4800.299805,1177.449951,11358.219727
2005-01-14,10558.0,4820.799805,1184.52002,11438.389648
2005-01-17,10558.0,4846.700195,1184.52002,11487.099609
2005-01-18,10628.799805,4823.899902,1195.97998,11423.259766
2005-01-19,10540.0,4818.299805,1184.630005,11405.339844
2005-01-20,10471.5,4800.799805,1175.410034,11284.769531
2005-01-21,10393.0,4803.299805,1167.869995,11238.370117
2005-01-24,10368.599609,4812.5,1163.75,11289.490234
2005-01-25,10461.599609,4843.200195,1168.410034,11276.910156
2005-01-26,10498.599609,4847.100098,1174.069946,11376.570313
2005-01-27,10467.400391,4853.399902,1174.550049,11341.30957
2005-01-28,10467.400391,4832.799805,1171.359985,11320.580078
2005-01-31,10467.400391,4852.299805,1181.27002,11387.589844
2005-02-01,10467.400391,4906.200195,1189.410034,11384.400391
2005-02-02,10467.400391,4916.200195,1193.189941,11407.139648
2005-02-03,10593.099609,4908.299805,1189.890015,11389.349609
2005-02-04,10593.099609,4941.5,1203.030029,11360.400391
2005-02-07,10593.099609,4979.799805,1201.719971,11499.860352
2005-02-08,10593.099609,4995.5,1202.300049,11490.429688
2005-02-09,10593.099609,4990.399902,1191.98999,11473.349609
2005-02-10,10593.099609,5000.0,1197.01001,11553.55957
2005-02-11,10796.0,5044.200195,1205.300049,11553.55957
2005-02-14,10796.0,5041.799805,1206.140015,11632.200195
2005-02-15,10796.0,5058.899902,1210.119995,11646.490234
2005-02-16,10796.0,5053.200195,1210.339966,11601.679688
2005-02-17,10796.0,5057.399902,1200.75,11582.719727
2005-02-18,10796.0,5057.200195,1201.589966,11660.120117
2005-02-21,10796.0,5060.799805,1201.589966,11651.019531
2005-02-22,10796.0,5032.899902,1184.160034,11597.709961
2005-02-23,10796.0,4988.5,1190.800049,11500.179688
2005-02-24,10796.0,4972.100098,1200.199951,11531.150391
2005-02-25,10796.0,5006.799805,1211.369995,11658.25
2005-02-28,10796.0,4968.5,1203.599976,11740.599609
2005-03-01,10796.0,5000.5,1210.410034,11780.530273
2005-03-02,10812.0,4992.799805,1210.079956,11813.709961
2005-03-03,10812.0,5014.799805,1210.469971,11856.459961
2005-03-04,10940.5,5036.299805,1222.119995,11873.049805
2005-03-07,10940.5,5027.200195,1225.310059,11925.360352
2005-03-08,10940.5,5010.899902,1219.430054,11886.910156
2005-03-09,10940.5,4996.100098,1207.01001,11966.69043
2005-03-10,10940.5,4962.100098,1209.25,11864.910156
2005-03-11,10940.5,4982.100098,1200.079956,11923.889648
2005-03-14,10940.5,4975.0,1206.829956,11850.25
2005-03-15,10745.099609,5000.200195,1197.75,11821.089844
2005-03-16,10745.099609,4937.600098,1188.069946,11873.179688
2005-03-17,10745.099609,4922.100098,1190.209961,11775.5
2005-03-18,10745.099609,4923.299805,1189.650024,11879.80957
2005-03-21,10745.099609,4933.5,1183.780029,11879.80957
2005-03-22,10745.099609,4937.299805,1171.709961,11841.969727
2005-03-23,10745.099609,4910.399902,1172.530029,11739.120117
2005-03-24,10745.099609,4922.5,1171.420044,11745.969727
2005-03-25,10745.099609,4922.5,1171.420044,11761.099609
2005-03-28,10745.099609,4922.5,1174.280029,11792.299805
2005-03-29,10745.099609,4919.0,1165.359985,11599.820313
2005-03-30,10745.099609,4900.700195,1181.410034,11565.879883
2005-03-31,10745.099609,4894.399902,1180.589966,11668.950195
2005-04-01,10745.099609,4914.0,1172.920044,11723.629883
2005-04-04,10745.099609,4896.700195,1176.119995,11667.540039
2005-04-05,10745.099609,4942.899902,1181.390015,11774.30957
2005-04-06,10486.0,4947.399902,1184.069946,11827.160156
2005-04-07,10486.0,4977.0,1191.140015,11810.990234
2005-04-08,10486.0,4983.700195,1181.199951,11874.75
2005-04-11,10486.0,4973.299805,1181.209961,11745.639648
2005-04-12,10486.0,4946.200195,1187.76001,11670.299805
2005-04-13,10486.0,4960.799805,1173.790039,11637.519531
2005-04-14,10486.0,4945.399902,1162.050049,11563.169922
2005-04-15,10486.0,4891.600098,1142.619995,11370.69043
2005-04-18,10486.0,4827.100098,1145.97998,10938.44043
2005-04-19,10486.0,4855.600098,1152.780029,11065.860352
2005-04-20,10486.0,4822.0,1137.5,11088.580078
2005-04-21,10486.0,4819.600098,1159.949951,10984.389648
2005-04-22,10486.0,4849.299805,1152.119995,11045.950195
2005-04-25,10486.0,4864.899902,1162.099976,11073.769531
2005-04-26,10486.0,4845.5,1151.829956,11035.830078
2005-04-27,10198.799805,4789.399902,1156.380005,11005.419922
2005-04-28,10198.799805,4790.200195,1143.219971,11008.900391
2005-04-29,10192.5,4801.700195,1156.849976,11008.900391
2005-05-02,10192.5,4801.700195,1162.160034,11002.110352
2005-05-03,10192.5,4861.299805,1161.170044,11002.110352
2005-05-04,10384.599609,4882.5,1175.650024,11002.110352
2005-05-05,10384.599609,4902.299805,1172.630005,11002.110352
2005-05-06,10384.599609,4918.899902,1171.349976,11192.169922
2005-05-09,10384.599609,4910.299805,1178.839966,11171.320313
2005-05-10,10384.599609,4892.399902,1166.219971,11159.459961
2005-05-11,10384.599609,4875.399902,1171.109985,11120.700195
2005-05-12,10384.599609,4893.299805,1159.359985,11077.94043
2005-05-13,10384.599609,4886.5,1154.050049,11049.110352
2005-05-16,10384.599609,4884.200195,1165.689941,10947.219727
2005-05-17,10331.900391,4898.5,1173.800049,10825.389648
2005-05-18,10331.900391,4949.399902,1185.560059,10835.410156
2005-05-19,10331.900391,4962.700195,1191.079956,11077.160156
2005-05-20,10331.900391,4971.799805,1189.280029,11037.290039
2005-05-23,10331.900391,4989.799805,1193.859985,11158.650391
2005-05-24,10503.700195,4982.5,1194.069946,11133.650391
2005-05-25,10503.700195,4971.5,1190.01001,11014.429688
2005-05-26,10503.700195,4994.899902,1197.619995,11027.94043
2005-05-27,10503.700195,4986.299805,1198.780029,11192.330078
2005-05-30,10503.700195,4986.299805,1198.780029,11266.330078
2005-05-31,10503.700195,4964.0,1191.5,11276.589844
2005-06-01,10503.700195,5011.0,1202.219971,11329.669922
2005-06-02,10503.700195,5005.0,1204.290039,11280.049805
2005-06-03,10503.700195,4999.399902,1196.02002,11300.049805
2005-06-06,10503.700195,4980.399902,1197.51001,11270.620117
2005-06-07,10483.099609,5025.299805,1197.26001,11217.450195
2005-06-08,10483.099609,5003.700195,1194.670044,11281.030273
2005-06-09,10483.099609,5009.200195,1200.930054,11160.879883
2005-06-10,10483.099609,5030.399902,1198.109985,11304.230469
2005-06-13,10483.099609,5050.399902,1200.819946,11311.509766
2005-06-14,10483.099609,5046.799805,1203.910034,11335.919922
2005-06-15,10483.099609,5019.5,1206.579956,11415.879883
2005-06-16,10483.099609,5045.0,1210.959961,11416.379883
2005-06-17,10483.099609,5077.600098,1216.959961,11514.030273
2005-06-20,10483.099609,5072.0,1216.099976,11483.349609
2005-06-21,10483.099609,5082.100098,1213.609985,11488.740234
2005-06-22,10483.099609,5099.299805,1213.880005,11547.280273
2005-06-23,10483.099609,5114.399902,1200.72998,11576.75
2005-06-24,10483.099609,5079.0,1191.569946,11537.030273
2005-06-27,10483.099609,5043.5,1190.689941,11414.280273
2005-06-28,10483.099609,5090.399902,1201.569946,11513.830078
2005-06-29,10374.5,5109.100098,1199.849976,11577.44043
2005-06-30,10275.0,5113.200195,1191.329956,11584.009766
2005-07-01,10303.400391,5161.0,1194.439941,11630.129883
2005-07-04,10303.400391,5184.299805,1194.439941,11651.549805
2005-07-05,10371.799805,5190.100098,1204.98999,11616.700195
2005-07-06,10270.700195,5229.600098,1194.939941,11603.530273
2005-07-07,10302.299805,5158.299805,1197.869995,11590.139648
2005-07-08,10449.099609,5232.200195,1211.859985,11565.990234
2005-07-11,10519.700195,5242.399902,1219.439941,11674.790039
2005-07-12,10513.900391,5217.200195,1222.209961,11692.139648
2005-07-13,10557.400391,5245.899902,1223.290039,11659.839844
2005-07-14,10628.900391,5259.700195,1226.5,11764.259766
2005-07-15,10640.799805,5230.899902,1227.920044,11758.679688
2005-07-18,10575.0,5214.200195,1221.130005,11758.679688
2005-07-19,10646.599609,5201.600098,1229.349976,11764.839844
2005-07-20,10689.200195,5215.200195,1235.199951,11789.349609
2005-07-21,10627.799805,5221.600098,1227.040039,11786.730469
2005-07-22,10651.200195,5241.799805,1233.680054,11695.049805
2005-07-25,10596.5,5270.700195,1229.030029,11762.650391
2005-07-26,10579.799805,5256.200195,1231.160034,11737.959961
2005-07-27,10637.099609,5263.600098,1236.790039,11835.080078
2005-07-28,10705.5,5270.299805,1243.719971,11858.30957
2005-07-29,10640.900391,5282.299805,1234.180054,11899.599609
2005-08-01,10623.200195,5290.899902,1235.349976,11946.919922
2005-08-02,10683.700195,5327.5,1244.119995,11940.200195
2005-08-03,10697.599609,5332.299805,1245.040039,11981.799805
2005-08-04,10610.099609,5315.5,1235.859985,11883.30957
2005-08-05,10558.0,5314.799805,1226.420044,11766.480469
2005-08-08,10536.900391,5344.299805,1223.130005,11778.980469
2005-08-09,10615.700195,5363.700195,1231.380005,11900.320313
2005-08-10,10594.400391,5377.5,1229.130005,12098.080078
2005-08-11,10685.900391,5358.600098,1237.810059,12263.320313
2005-08-12,10600.299805,5345.799805,1230.390015,12261.679688
2005-08-15,10634.400391,5344.200195,1233.869995,12256.549805
2005-08-16,10513.5,5322.399902,1219.339966,12315.669922
2005-08-17,10550.700195,5292.700195,1220.23999,12273.120117
2005-08-18,10554.900391,5269.299805,1219.02002,12307.370117
2005-08-19,10559.200195,5312.600098,1219.709961,12291.730469
2005-08-22,10569.900391,5318.399902,1221.72998,12452.509766
2005-08-23,10519.599609,5300.200195,1217.589966,12472.929688
2005-08-24,10434.900391,5275.200195,1209.589966,12502.259766
2005-08-25,10450.599609,5255.700195,1212.369995,12405.160156
2005-08-26,10397.299805,5228.100098,1205.099976,12439.480469
2005-08-29,10463.0,5228.100098,1212.280029,12309.830078
2005-08-30,10412.799805,5255.799805,1208.410034,12453.139648
2005-08-31,10481.599609,5296.899902,1220.329956,12413.599609
2005-09-01,10459.599609,5328.5,1221.589966,12506.969727
2005-09-02,10447.400391,5326.899902,1218.02002,12600.0
2005-09-05,10447.400391,5337.799805,1218.02002,12634.879883
2005-09-06,10589.200195,5359.200195,1233.390015,12599.429688
2005-09-07,10633.5,5365.899902,1236.359985,12607.589844
2005-09-08,10595.900391,5340.799805,1231.670044,12533.889648
2005-09-09,10678.599609,5359.299805,1241.47998,12692.040039
2005-09-12,10682.900391,5375.100098,1240.560059,12896.429688
2005-09-13,10597.400391,5338.0,1231.199951,12901.950195
2005-09-14,10544.900391,5347.399902,1227.160034,12834.25
2005-09-15,10558.799805,5383.5,1227.72998,12986.780273
2005-09-16,10641.900391,5407.899902,1237.910034,12958.679688
2005-09-19,10557.599609,5429.700195,1231.02002,12958.679688
2005-09-20,10481.5,5416.399902,1221.339966,13148.570313
2005-09-21,10378.0,5369.700195,1210.199951,13196.570313
2005-09-22,10422.0,5385.700195,1214.619995,13159.360352
2005-09-23,10419.599609,5413.600098,1215.290039,13159.360352
2005-09-26,10443.599609,5453.100098,1215.630005,13392.629883
2005-09-27,10456.200195,5447.299805,1215.660034,13310.040039
2005-09-28,10473.099609,5494.799805,1216.890015,13435.910156
2005-09-29,10552.799805,5478.200195,1227.680054,13617.240234
2005-09-30,10568.700195,5477.700195,1228.810059,13574.299805
2005-10-03,10535.5,5501.600098,1226.699951,13525.280272999998
2005-10-04,10441.099609,5494.399902,1214.469971,13738.839844
2005-10-05,10317.400391,5427.799805,1196.390015,13689.889647999998
2005-10-06,10287.099609,5372.399902,1191.48999,13359.509766
2005-10-07,10292.299805,5362.299805,1195.900024,13227.740234
2005-10-10,10238.799805,5374.600098,1187.329956,13227.740234
2005-10-11,10253.200195,5380.700195,1184.869995,13556.709961000002
2005-10-12,10216.900391,5342.200195,1177.680054,13463.740234
2005-10-13,10216.599609,5265.200195,1176.839966,13449.240234
2005-10-14,10287.299805,5275.0,1186.569946,13420.540039
2005-10-17,10348.099609,5286.5,1190.099976,13400.290039
2005-10-18,10285.299805,5263.899902,1178.140015,13352.240234
2005-10-19,10414.099609,5167.899902,1195.76001,13129.490234
2005-10-20,10281.099609,5164.100098,1177.800049,13190.459961
2005-10-21,10215.200195,5142.100098,1179.589966,13199.950195
2005-10-24,10385.0,5207.600098,1199.380005,13106.179688
2005-10-25,10377.900391,5182.100098,1196.540039,13280.620117
2005-10-26,10345.0,5227.799805,1191.380005,13395.019531
2005-10-27,10230.0,5182.799805,1178.900024,13417.080078
2005-10-28,10402.799805,5213.399902,1198.410034,13346.540039
2005-10-31,10440.099609,5317.299805,1207.01001,13606.5
2005-11-01,10406.799805,5344.299805,1202.76001,13867.860352000002
2005-11-02,10472.700195,5358.600098,1214.76001,13894.780272999998
2005-11-03,10522.599609,5431.899902,1219.939941,13894.780272999998
2005-11-04,10530.799805,5423.600098,1220.140015,14075.959961000002
2005-11-07,10586.200195,5460.799805,1222.810059,14061.599609
2005-11-08,10539.700195,5460.899902,1218.589966,14036.730469
2005-11-09,10546.200195,5439.799805,1220.650024,14072.200195
2005-11-10,10640.099609,5423.5,1230.959961,14080.879883000001
2005-11-11,10686.0,5465.100098,1234.719971,14155.05957
2005-11-14,10697.200195,5470.0,1233.76001,14116.040038999998
